primary_media,depth,creditline,display_date,width,invno,medium,id,title,classification,people,dimensions,description,height,onview,collection,dominantColor
/internal/media/dispatcher/19182/resize%25253Aformat%25253Dthumbnail,"[6.032, 13.018]",Gift of Gene Wakefield,1863,not found in JSON,2008.2.3,etching,20881,Ã€ gorge de loup (To the Gorge of the Wolf),Art Works,Adolphe Appian,Sight: 2 3/8 x 4 in. (6 x 10.2 cm)Sheet: 5 1/8 x 8 in. (13 x 20.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#5f584b
/internal/media/dispatcher/7278/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,ca. 1920,not found in JSON,2004.33.54.8,glass plate stereo transparency,16842,"Gorges de la Dio Raz, 2e Cascade (Gorge of Dio Raz, Second Waterfall)",Art Works,Union Photographique Industrielle LumiÃ¨re-Jougla Co.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#272727
/internal/media/dispatcher/7279/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,ca. 1920,not found in JSON,2004.33.54.9,glass plate stereo transparency,24912,"Gorges de la Dio Raz, Cascade Sur (Gorge of Dio Raz, Safe Waterfall)",Art Works,Union Photographique Industrielle LumiÃ¨re-Jougla Co.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#131313
/internal/media/dispatcher/7273/resize%25253Aformat%25253Dthumbnail,6.032,Bequest of Benedict G. Rucker,ca. 1920,not found in JSON,2004.33.54.3,glass plate stereo transparency,16175,"Gorges de la Dio Raz, dernier point (Gorge of the Dio Raz, Last Point)",Art Works,Union Photographique Industrielle LumiÃ¨re-Jougla Co.,Overall: 2 3/8 x 5 in. (6 x 12.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d1d1d1
/internal/media/dispatcher/7426/resize%25253Aformat%25253Dthumbnail,"[18.732, 44.768]",Gift of Dr. and Mrs. Rudolph E. Drosd,1966,not found in JSON,73.001.000.5,etching and aquatint,16661,La Gourmandise (Gluttony),Art Works,Salvador DalÃ­,Sight: 7 3/8 x 5 1/2 in. (18.7 x 14 cm)Sheet: 17 5/8 x 12 1/4 in. (44.8 x 31.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a99053
/internal/media/dispatcher/17257/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.48,screen print,20426,"Grande cascade de la Tijuca, Plate 48",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#eae2d2
/internal/media/dispatcher/2380/resize%25253Aformat%25253Dthumbnail,"[38.1, 50.482]",Gift of Nancy B. and Louis J. Hector,1953,not found in JSON,2002.14.1,etching,14835,Gravure No. 10,Art Works,Hans Hartung,Sight: 15 x 21 3/4 in. (38.1 x 55.2 cm)Sheet: 19 7/8 x 26 in. (50.5 x 66 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#323028
/internal/media/dispatcher/15067/resize%25253Aformat%25253Dthumbnail,36.83,Gift of Michael and Heidi Campbell,1915,not found in JSON,98.0034.04,watercolor on paper,12259,Gray-hooded Even,Art Works,George Herbert Jupp,Sheet: 14 1/2 x 21 1/4 in. (36.8 x 54 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c6bd9c
/internal/media/dispatcher/15078/resize%25253Aformat%25253Dthumbnail,"[13.335, 14.922]",Gift of Mrs. Forbes Hawkes,1932,not found in JSON,50.009.000,woodcut,23878,Great Grey Shrike,Art Works,Eric Fitch Dagleish,Sight: 5 1/4 x 3 1/2 in. (13.3 x 8.9 cm)Sheet: 5 7/8 x 4 1/4 in. (14.9 x 10.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#1e1c18
/internal/media/dispatcher/19003/resize%25253Aformat%25253Dthumbnail,"[33.973, 40.64]",Museum purchase,1858 (printed 1985),not found in JSON,2007.37.9,photogravure,21245,The Great Pyramids at El Giza,Art Works,Francis Frith,Sight: 13 3/8 x 17 1/8 in. (34 x 43.5 cm)Sheet: 16 x 20 in. (40.6 x 50.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d8d6d2
/internal/media/dispatcher/14601/resize%25253Aformat%25253Dthumbnail,"[24.13, 40.64]",Museum purchase,1934-1936 (printed 1992),not found in JSON,2006.34.1.2,gelatin silver print,18333,The Great Sphinx at Giza,Art Works,Artist Unknown,Sight: 9 1/2 x 12 in. (24.1 x 30.5 cm)Mat: 16 x 20 in. (40.6 x 50.8 cm),"Carved from limestone bedrock during the Old Kingdom (ca. 2800-2350 BCE) as an image of Harmachis, the rising sun, the Sphinx was from time to time buried up to its neck by the encroaching Libyan sands. During the New Kingdom (ca. 1560-1085 BCE) it became popular for royal princes holding military posts in Memphis to ride their chariots across the ancient pyramid fields, perhaps in ritualized exhibition of their martial prowess. The stela of Thutmosis IV, visible in this photo between the front paws of the Sphinx, tells of how the prince Thutmosis was accustomed to drive his chariot round and round the Sphinx. One day he went to sleep in the shadow of the Sphinx, and the god Harmachis himself appeared to the young man in a dream, complaining of the sand which burdened his colossal image and promising the throne to the prince if he would clear away the sand. Evidently both Thutmosis IV and Harmachis kept their word. This photograph was taken after Ã‰mile Baraize completed his excavations of the Sphinx in 1934 and before Selim Hassan began new work on the site in 1936. The pyramid of Khafra (Chefren) is visible to the right; those of Menkaura (Mycerinus) and one of his queens to the left.",not found in JSON,not found in JSON,Europe,#958f92
/internal/media/dispatcher/1298/resize%25253Aformat%25253Dthumbnail,40.64,Gift of Ann and Dr. Norman Jaffe,ca. 1970,not found in JSON,99.0030.08,neon and plexiglas,24483,Greek Theme,Art Works,Chryssa,Overall: 16 x 11 7/8 x 9 3/8 in. (40.6 x 30.2 x 23.8 cm),not found in JSON,23.812,not found in JSON,Europe,#040614
/internal/media/dispatcher/15059/resize%25253Aformat%25253Dthumbnail,"[38.1, 57.785]",Gift of Bruce Sokoloff,1968,not found in JSON,81.0294.04,lithograph,4628,Green Oxen,Art Works,Julian Trevelyan,Sight: 15 x 19 7/8 in. (38.1 x 50.5 cm)Sheet: 22 3/4 x 31 5/8 in. (57.8 x 80.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#bcb4b4
/internal/media/dispatcher/15010/resize%25253Aformat%25253Dthumbnail,81.28,Gift of Mrs. Ludwig Rothschild,possibly 15th century,not found in JSON,76.023.001A,tempera on parchment,1775,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 32 x 22 3/8 in. (81.3 x 56.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b19e7c
/internal/media/dispatcher/15012/resize%25253Aformat%25253Dthumbnail,80.645,Gift of Mrs. Ludwig Rothschild,possibly 15th century,not found in JSON,76.023.002A,tempera on parchment,2142,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 31 3/4 x 21 7/8 in. (80.6 x 55.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b5a685
/internal/media/dispatcher/15014/resize%25253Aformat%25253Dthumbnail,80.962,Gift of Mrs. Ludwig Rothschild,possibly 15th century,not found in JSON,76.023.003A,tempera on parchment,2239,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 31 7/8 x 22 3/8 in. (81 x 56.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b29b74
/internal/media/dispatcher/15002/resize%25253Aformat%25253Dthumbnail,52.07,Museum purchase,ca. 1500,not found in JSON,58.279.000A,ink on parchment,3423,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 20 1/2 x 14 1/4 in. (52.1 x 36.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b3a885
/internal/media/dispatcher/15003/resize%25253Aformat%25253Dthumbnail,52.07,Museum purchase,ca. 1500,not found in JSON,58.279.000B,ink on parchment,18495,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 20 1/2 x 14 1/4 in. (52.1 x 36.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d8d6d2
/internal/media/dispatcher/15015/resize%25253Aformat%25253Dthumbnail,80.962,Gift of Mrs. Ludwig Rothschild,possibly 15th century,not found in JSON,76.023.003B,tempera on parchment,19466,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 31 7/8 x 22 3/8 in. (81 x 56.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d9cfc3
/internal/media/dispatcher/15011/resize%25253Aformat%25253Dthumbnail,81.28,Gift of Mrs. Ludwig Rothschild,possibly 15th century,not found in JSON,76.023.001B,tempera on parchment,19467,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 32 x 22 3/8 in. (81.3 x 56.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b4aa9a
/internal/media/dispatcher/15013/resize%25253Aformat%25253Dthumbnail,80.645,Gift of Mrs. Ludwig Rothschild,possibly 15th century,not found in JSON,76.023.002B,tempera on parchment,19123,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 31 3/4 x 21 7/8 in. (80.6 x 55.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#cfc7ba
/internal/media/dispatcher/15012/resize%25253Aformat%25253Dthumbnail,80.645,Gift of Mrs. Ludwig Rothschild,possibly 15th century,not found in JSON,76.023.002A-B,tempera on parchment,25803,Gregorian Music Manuscript,Information Forms,Artist Unknown,Sheet: 31 3/4 x 21 7/8 in. (80.6 x 55.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b5a685
/internal/media/dispatcher/15186/resize%25253Aformat%25253Dthumbnail,76.2,Gift of Serg J. Rioux,1979,not found in JSON,89.0021,lithograph,2324,Gregory Evans Poster for Artcurial,Art Works,David Hockney,Sheet: 30 x 21 in. (76.2 x 53.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ddded8
/internal/media/dispatcher/14322/resize%25253Aformat%25253Dthumbnail,23.495,Gift of Dr. Daniel J. DelRowe,not dated,not found in JSON,98.0044.46,lithograph,12438,Les grenouilles qui demandent un roi (The Frogs Asking for a King),Art Works,HonorÃ© Daumier,Sheet: 9 1/4 x 11 7/8 in. (23.5 x 30.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c7bc9d
/internal/media/dispatcher/5256/resize%25253Aformat%25253Dthumbnail,60.008,Gift of Saul Steinberg,1971,not found in JSON,81.0262.02,vacuum-formed screen print relief mounted on wood,5898,Grey,Art Works,Richard Smith,Overall: 23 5/8 x 19 5/8 x 2 1/8 in. (60 x 49.8 x 5.4 cm),not found in JSON,5.398,not found in JSON,Europe,#c8d0c4
/internal/media/dispatcher/15029/resize%25253Aformat%25253Dthumbnail,32.385,Gift of Dr. and Mrs. Marvin Sackner,1919,not found in JSON,81.0534.10,pochoir print,9533,"Le grillon, musique de Ravel",Art Works,Mikhail Larionov,Sheet: 12 3/4 x 19 7/8 in. (32.4 x 50.5 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#e9e6d8
/internal/media/dispatcher/15033/resize%25253Aformat%25253Dthumbnail,50.482,Gift of Dr. and Mrs. Marvin Sackner,1919,not found in JSON,81.0534.14,pochoir print,9416,Grime,Art Works,Natalia Goncharova,Sheet: 19 7/8 x 12 3/4 in. (50.5 x 32.4 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#45384c
/internal/media/dispatcher/5467/resize%25253Aformat%25253Dthumbnail,"[40.958, 63.818]",Gift of Dr. and Mrs. Rudolph E. Drosd,1931 (printed 1953),not found in JSON,78.028.002,screen print,23785,Gris,Art Works,Vassily Kandinsky,Sight: 16 1/8 x 13 7/8 in. (41 x 35.2 cm)Sheet: 25 1/8 x 19 1/4 in. (63.8 x 48.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#89422f
/internal/media/dispatcher/3225/resize%25253Aformat%25253Dthumbnail,"[31.432, 16.828]",Gift of Dr. David James,"January 10, 1865",not found in JSON,62.047.010,watercolor on paper,6753,Guadalajara (Vue prise du pÃ©nitencier),Art Works,Auguste Blanchard III,Sheet: 6 5/8 x 21 3/8 in. (16.8 x 54.3 cm)Overall: 12 3/8 x 27 1/2 in. (31.4 x 69.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a79a7c
/internal/media/dispatcher/17285/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.60,screen print,20061,"GuaratinguetÃ¡ - N. S. d'Aparecida, Plate 60",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#f1e9d7
/internal/media/dispatcher/14764/resize%25253Aformat%25253Dthumbnail,"[35.56, 24.13]",Gift of Dr. Daniel J. DelRowe,not dated,not found in JSON,98.0044.31,etching,12427,Guilielmus Hondius,Art Works,Anthony van Dyck,Sight: 9 1/2 x 6 3/4 in. (24.1 x 17.1 cm)Sheet: 14 x 10 1/2 in. (35.6 x 26.7 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#45453b
/internal/media/dispatcher/15307/resize%25253Aformat%25253Dthumbnail,38.1,Gift of Mr. and Mrs. George Volsky,not dated,not found in JSON,99.0026,pencil on paper,13333,Guillermo Wiedemann,Art Works,Cristina Wiedemann,Sheet: 15 x 22 3/8 in. (38.1 x 56.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#cfc9b6
/internal/media/dispatcher/7144/resize%25253Aformat%25253Dthumbnail,23.178,Bequest of Benedict G. Rucker,not dated,not found in JSON,2004.33.35,gouache on paper,15966,Guillotine Scene,Art Works,Artist Unknown,Sheet: 9 1/8 x 6 1/8 in. (23.2 x 15.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a4815d
/internal/media/dispatcher/15706/resize%25253Aformat%25253Dthumbnail,"[44.45, 48.26, 64.452]",Gift of Mrs. Benjamin Kresberg,1966,not found in JSON,78.024.007.6,lithograph,19505,Guitare,Art Works,Pablo Picasso,Sight: 17 1/2 x 22 3/4 in. (44.5 x 57.8 cm)Sheet: 19 x 25 1/4 in. (48.3 x 64.1 cm)Framed: 25 3/8 x 31 3/8 x 7/8 in. (64.5 x 79.7 x 2.2 cm),not found in JSON,2.222,not found in JSON,Europe,#93875e
/internal/media/dispatcher/1861/resize%25253Aformat%25253Dthumbnail,"[59.372, 74.295]",Gift of Charles E. Sorensen,1867,not found in JSON,65.045.185,pastel on paper,2247,The Gypsy,Art Works,Vladimir Makovsky,Sight: 23 3/8 x 19 1/2 in. (59.4 x 49.5 cm)Framed: 29 1/4 x 25 1/4 x 2 1/2 in. (74.3 x 64.1 x 6.4 cm),not found in JSON,6.35,not found in JSON,Europe,#73482d
/internal/media/dispatcher/6315/resize%25253Aformat%25253Dthumbnail,"[50.8, 34.925]",Gift of Dr. and Mrs. Robert E. Hirschfield,1956 (printed 1982),not found in JSON,84.0202.02,gelatin silver print,3862,"Gypsy Child and Family, Cannes, France",Art Works,Lucien Clergue,Sight: 13 3/4 x 9 3/8 in. (34.9 x 23.8 cm)Mat: 20 x 16 in. (50.8 x 40.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c6c6c6
/internal/media/dispatcher/17292/resize%25253Aformat%25253Dthumbnail,57.785,Gift of Loyd and Jennie H. Kiernan,1954,not found in JSON,77.324.352.75,screen print,20099,"Habit de cour, Plate 75",Art Works,Jean-Baptiste Debret,Sheet: 22 3/4 x 15 in. (57.8 x 38.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ddd3c1
/internal/media/dispatcher/16855/resize%25253Aformat%25253Dthumbnail,32.702,Gift of Dr. David Klein,ca. 1700,not found in JSON,74.008.000.10,engraving,25365,Hagar Sees an Angel in the Desert (Genesis 26),Art Works,Caspar Luyken,Sheet: 12 7/8 x 8 1/2 in. (32.7 x 21.6 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#928c7e
/internal/media/dispatcher/6581/resize%25253Aformat%25253Dthumbnail,50.165,Gift of Mark Jacobson,1979,not found in JSON,79.033.000.2,lithograph,15587,Halemaid,Art Works,AndrÃ© Thomkins,Sheet: 19 3/4 x 13 3/4 in. (50.2 x 34.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#d9d5d5
/internal/media/dispatcher/15096/resize%25253Aformat%25253Dthumbnail,"[22.225, 37.465, 14.922]",Gift of M. Knoedler and Co.,1906,not found in JSON,53.057.000,drypoint,3001,Hampstead Heath,Art Works,David Muirhead Bone,Sight: 5 7/8 x 8 in. (14.9 x 20.3 cm)Sheet: 8 3/4 x 11 3/4 in. (22.2 x 29.8 cm)Overall: 14 3/4 x 20 in. (37.5 x 50.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c4b79c
/internal/media/dispatcher/14689/resize%25253Aformat%25253Dthumbnail,8.572,Gift of Dr. David Klein,ca. 1730,not found in JSON,74.005.611,etching,11764,"The Hanging, Plate 11",Art Works,Leonard Schenk,Sheet: 3 3/8 x 7 1/2 in. (8.6 x 19.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#b1a895
/internal/media/dispatcher/16907/resize%25253Aformat%25253Dthumbnail,33.655,Gift of Dr. David Klein,ca. 1700,not found in JSON,74.008.000.62,engraving,19777,Hannah Brings Samuel to Eli (1 Samuel 1),Art Works,Caspar Luyken,Sheet: 13 1/4 x 9 in. (33.7 x 22.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a19b8a
/internal/media/dispatcher/7134/resize%25253Aformat%25253Dthumbnail,"[16.192, 16.51]",Bequest of Benedict G. Rucker,not dated,not found in JSON,2004.33.26,gouache on paper,24906,Harbor View with Erupting Volcano,Art Works,Artist Unknown,Sight: 6 3/8 x 9 in. (16.2 x 22.9 cm)Sheet: 6 1/2 x 9 3/8 in. (16.5 x 23.8 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#7f888a
/internal/media/dispatcher/15065/resize%25253Aformat%25253Dthumbnail,28.258,Gift of George Campbell,not dated,not found in JSON,86.0209,watercolor on paper,4558,Harlech Castle,Art Works,James Baynes,Sheet: 11 1/8 x 16 1/2 in. (28.3 x 41.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#a4855d
/internal/media/dispatcher/14253/resize%25253Aformat%25253Dthumbnail,"[15.875, 34.29]",Gift of David Kimmelman,1812,not found in JSON,98.0054.12,hand colored engraving,12665,Harry Guldeford Knight,Art Works,Artist Unknown,Sight: 6 1/4 x 5 in. (15.9 x 12.7 cm)Sheet: 13 1/2 x 8 1/4 in. (34.3 x 21 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#9b8571
/internal/media/dispatcher/1764/resize%25253Aformat%25253Dthumbnail,"[135.89, 81.788]",Gift of Colonel C. Michael Paul,ca. 1540,not found in JSON,67.023.001,oil on panel,10498,The Harttung Family Epitaph,Art Works,Artist Unknown,Sight: 32 3/16 x 45 13/16 in. (81.8 x 116.3 cm)Framed: 53 1/2 x 40 1/2 x 3 in. (135.9 x 102.9 x 7.6 cm),"The Harttung Family Epitaph is a rare, early example of a Lutheran memorial, modeled after the earliest Protestant epitaphs created by Lucas Cranach the Elder. Donated to a Protestant church by the Harttung family in honor of two deceased relatives, Elisabeth (d. 1553) and her husband, Heronimus (d. 1539), the commemorative inscription at the bottom of the painting concludes with a petition on the part of the donors for mercy on the souls of the deceased and the expression of hope for resurrection. The painting depicts the couple kneeling in a landscape with members of their immediate family, and looking upward at a large figure of Christ resurrected, triumphant over Death, symbolized here by a skeleton, and Evil, represented by Satan. Illustrated to the left and right of Christ are the biblical scenes alluding to the Resurrection, of Jonah and the Whale and Ezekiel in the Valley. In the former scene, Protestant propaganda is conveyed by the image of Jonah being thrown overboard by a member of the Catholic Church.",7.62,1,Europe,#3a2f2d
/internal/media/dispatcher/15194/resize%25253Aformat%25253Dthumbnail,"[35.242, 72.708]",Gift of Kenneth and Helyne Treister,not dated,not found in JSON,93.0035.22,lithograph,7504,Haudy,Art Works,Henri Deschamps,Sight: 13 7/8 x 17 7/8 in. (35.2 x 45.4 cm)Sheet: 28 5/8 x 20 1/2 in. (72.7 x 52.1 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#ab9873
/internal/media/dispatcher/15197/resize%25253Aformat%25253Dthumbnail,38.1,Gift of Dr. and Mrs. Rudolph E. Drosd,not dated,not found in JSON,86.0165,lithograph,4279,Head of a Woman,Art Works,Henri Matisse,Sheet: 15 x 11 1/8 in. (38.1 x 28.3 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#dcdbce
/internal/media/dispatcher/15171/resize%25253Aformat%25253Dthumbnail,"[100.965, 79.058]",Gift of John Horne,1966,not found in JSON,79.030.001,screen print,5965,Head of GB,Art Works,Frank Helmuth Auerbach,Sight: 31 1/8 x 22 1/2 in. (79.1 x 57.2 cm)Sheet: 39 3/4 x 27 5/8 in. (101 x 70.2 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#212123
/internal/media/dispatcher/16918/resize%25253Aformat%25253Dthumbnail,32.702,Gift of Dr. David Klein,ca. 1700,not found in JSON,74.008.000.73,engraving,19479,The Head of King Ish-bosheth is Brought to David (2 Samuel 4),Art Works,Jan Luyken,Sheet: 12 7/8 x 9 in. (32.7 x 22.9 cm),not found in JSON,not found in JSON,not found in JSON,Europe,#c2bfb0
